time,open,high,low,close,volume
2018-01-03,1.2062,1.20671,1.20049,1.20635,0
2018-01-04,1.20113,1.20919,1.20049,1.20104,0
2018-01-05,1.20662,1.20846,1.20215,1.20688,0
2018-01-08,1.20395,1.2054,1.19597,1.20375,0
2018-01-09,1.19696,1.19758,1.1918,1.19705,0
2018-01-10,1.19293,1.20163,1.19245,1.19293,0
2018-01-11,1.19549,1.20592,1.19312,1.19561,0
2018-01-12,1.20421,1.21561,1.20414,1.20421,0
2018-01-15,1.2193,1.2299,1.21881,1.21923,0
2018-01-16,1.22699,1.22812,1.21968,1.22684,0
2018-01-17,1.22714,1.23215,1.21991,1.22713,0
2018-01-18,1.21815,1.22626,1.21751,1.2184,0
2018-01-19,1.22359,1.22948,1.22203,1.22366,0
2018-01-22,1.2256,1.22666,1.22146,1.22555,0
2018-01-23,1.22573,1.2307,1.22236,1.22563,0
2018-01-24,1.23097,1.2402,1.22951,1.23103,0
2018-01-25,1.2396,1.25299,1.23865,1.23911,0
2018-01-26,1.23923,1.24902,1.23874,1.23923,0
2018-01-29,1.24282,1.24319,1.23381,1.24281,0
2018-01-30,1.23818,1.24522,1.23368,1.23811,0
2018-01-31,1.24083,1.24766,1.24006,1.24096,0
2018-02-01,1.24174,1.24878,1.23865,1.24187,0
2018-02-02,1.25127,1.2518,1.24119,1.251,0
2018-02-05,1.24471,1.24782,1.24016,1.24469,0
2018-02-06,1.23683,1.24285,1.23162,1.23678,0
2018-02-07,1.23814,1.24033,1.22785,1.23813,0
2018-02-08,1.22684,1.22945,1.22166,1.22681,0
2018-02-09,1.22608,1.22855,1.22264,1.22608,0
2018-02-12,1.22534,1.22971,1.22363,1.22528,0
2018-02-13,1.23012,1.2372,1.22861,1.23038,0
2018-02-14,1.2353,1.24162,1.22785,1.23538,0
2018-02-15,1.24671,1.2512,1.24505,1.24673,0
2018-02-16,1.25073,1.25581,1.24305,1.25036,0
2018-02-19,1.24119,1.2438,1.2371,1.24119,0
2018-02-20,1.23991,1.24091,1.23219,1.23986,0
2018-02-21,1.23355,1.2347,1.23007,1.23353,0
2018-02-22,1.22803,1.23533,1.22617,1.22818,0
2018-02-23,1.2326,1.2335,1.22805,1.23267,0
2018-02-26,1.22883,1.23548,1.22824,1.22871,0
2018-02-27,1.2316,1.23457,1.22231,1.23156,0
2018-02-28,1.22221,1.22429,1.21892,1.22303,0
2018-03-01,1.2191,1.22218,1.2158,1.21913,0
2018-03-02,1.22713,1.23305,1.22528,1.22708,0
2018-03-05,1.23185,1.23483,1.22755,1.23154,0
2018-03-06,1.23378,1.24199,1.23312,1.23365,0
2018-03-07,1.24193,1.24406,1.2386,1.24167,0
2018-03-08,1.24162,1.24448,1.23063,1.24146,0
2018-03-09,1.23078,1.23338,1.22755,1.23066,0
2018-03-12,1.23086,1.2342,1.22914,1.23088,0
2018-03-13,1.23387,1.23989,1.2315,1.23396,0
2018-03-14,1.2393,1.24162,1.23501,1.23923,0
2018-03-15,1.23753,1.2387,1.23207,1.23756,0
2018-03-16,1.23077,1.2335,1.22615,1.23092,0
2018-03-19,1.22808,1.23324,1.22605,1.22808,0
2018-03-20,1.23381,1.23542,1.2265,1.23368,0
2018-03-21,1.22481,1.22962,1.2247,1.22519,0
2018-03-22,1.23487,1.23868,1.23004,1.23477,0
2018-03-23,1.2326,1.23602,1.232,1.2325,0
2018-03-26,1.23539,1.2449,1.23524,1.23544,0
2018-03-27,1.2455,1.24782,1.23733,1.24575,0
2018-03-28,1.2408,1.24224,1.23371,1.24079,0
2018-03-29,1.23128,1.23381,1.22852,1.23103,0
2018-03-30,1.23025,1.23335,1.2298,1.23028,0
2018-04-02,1.23128,1.23457,1.22838,1.23142,0
2018-04-03,1.22933,1.2337,1.22551,1.22927,0
2018-04-04,1.22794,1.23106,1.22576,1.22785,0
2018-04-05,1.22879,1.22911,1.22194,1.22868,0
2018-04-06,1.2251,1.228,1.22181,1.22516,0
2018-04-09,1.22714,1.23305,1.22626,1.22714,0
2018-04-10,1.23223,1.23778,1.23038,1.23224,0
2018-04-11,1.23638,1.23937,1.23541,1.23631,0
2018-04-12,1.23762,1.23798,1.23004,1.23716,0
2018-04-13,1.23335,1.23487,1.23088,1.23297,0
2018-04-16,1.2333,1.2394,1.23264,1.23326,0
2018-04-17,1.23847,1.2415,1.23384,1.23851,0
2018-04-18,1.2373,1.2397,1.23445,1.23732,0
2018-04-19,1.23785,1.2402,1.23305,1.23791,0
2018-04-20,1.23442,1.23527,1.22551,1.23455,0
2018-04-23,1.22739,1.22897,1.22122,1.22734,0
2018-04-24,1.22112,1.22347,1.21849,1.2209,0
2018-04-25,1.22362,1.22414,1.2169,1.22414,0
2018-04-26,1.21708,1.221,1.20998,1.21717,0
2018-04-27,1.21076,1.2117,1.2056,1.21096,0
2018-04-30,1.21286,1.21386,1.20664,1.21228,0
2018-05-01,1.20831,1.20846,1.19835,1.20812,0
2018-05-02,1.19921,1.20311,1.19541,1.19916,0
2018-05-03,1.19517,1.20091,1.19507,1.1951,0
2018-05-04,1.19893,1.19976,1.19148,1.19893,0
2018-05-07,1.19557,1.19789,1.18995,1.1955,0
2018-05-08,1.19326,1.19389,1.18394,1.19337,0
2018-05-09,1.18668,1.18961,1.18235,1.18679,0
2018-05-10,1.18476,1.19424,1.18447,1.18472,0
2018-05-11,1.19153,1.19679,1.18934,1.19175,0
2018-05-14,1.19516,1.1997,1.19516,1.19521,0
2018-05-15,1.1932,1.19403,1.1824,1.19312,0
2018-05-16,1.18226,1.1854,1.17657,1.18209,0
2018-05-17,1.18142,1.18368,1.17786,1.1817,0
2018-05-18,1.1792,1.18223,1.17505,1.17952,0
2018-05-21,1.17637,1.1779,1.17187,1.17666,0
2018-05-22,1.17888,1.18282,1.17594,1.17925,0
2018-05-23,1.17897,1.1791,1.16862,1.17886,0
2018-05-24,1.17071,1.17494,1.16922,1.17102,0
2018-05-25,1.17232,1.17332,1.16484,1.17226,0
2018-05-28,1.16876,1.17302,1.16085,1.16889,0
2018-05-29,1.16275,1.16398,1.15144,1.1627,0
2018-05-30,1.15376,1.1671,1.15201,1.15393,0
2018-05-31,1.16662,1.1724,1.16429,1.16673,0
2018-06-01,1.16933,1.17155,1.16299,1.16932,0
2018-06-04,1.167,1.17443,1.16686,1.16686,0
2018-06-05,1.17018,1.17139,1.16553,1.17006,0
2018-06-06,1.17266,1.1797,1.17147,1.17262,0
2018-06-07,1.1784,1.1841,1.17836,1.17855,0
2018-06-08,1.17938,1.1812,1.17284,1.17952,0
2018-06-11,1.17869,1.18203,1.17761,1.1784,0
2018-06-12,1.17733,1.18085,1.17432,1.17741,0
2018-06-13,1.17476,1.17897,1.17336,1.17483,0
2018-06-14,1.18064,1.18416,1.16289,1.18078,0
2018-06-15,1.15634,1.16266,1.15453,1.15666,0
2018-06-18,1.1597,1.16237,1.15664,1.1596,0
2018-06-19,1.16301,1.16469,1.15332,1.16307,0
2018-06-20,1.15894,1.16001,1.1546,1.15886,0
2018-06-21,1.1577,1.16283,1.15141,1.1579,0
2018-06-22,1.1607,1.1676,1.16017,1.16058,0
2018-06-25,1.16606,1.17,1.16299,1.16614,0
2018-06-26,1.17018,1.17206,1.1652,1.17027,0
2018-06-27,1.16481,1.16719,1.15836,1.16503,0
2018-06-28,1.15624,1.1597,1.1528,1.15636,0
2018-06-29,1.15644,1.16824,1.1563,1.1563,0
2018-07-02,1.16784,1.16786,1.15926,1.16786,0
2018-07-03,1.16408,1.16754,1.16226,1.16421,0
2018-07-04,1.16594,1.16818,1.16314,1.16592,0
2018-07-05,1.16618,1.17198,1.16508,1.16624,0
2018-07-06,1.16939,1.17673,1.16807,1.16959,0
2018-07-09,1.17517,1.17908,1.17429,1.17523,0
2018-07-10,1.17575,1.17629,1.16919,1.1757,0
2018-07-11,1.17303,1.17552,1.16984,1.1727,0
2018-07-12,1.16757,1.1697,1.16505,1.16768,0
2018-07-13,1.16637,1.16754,1.16145,1.16659,0
2018-07-16,1.1679,1.17261,1.16767,1.16791,0
2018-07-17,1.17106,1.17454,1.16645,1.17095,0
2018-07-18,1.16577,1.16653,1.16038,1.16532,0
2018-07-19,1.16462,1.1657,1.15759,1.16456,0
2018-07-20,1.16547,1.17224,1.1628,1.16551,0
2018-07-23,1.17418,1.17509,1.16887,1.17419,0
2018-07-24,1.16986,1.17166,1.16572,1.16941,0
2018-07-25,1.16877,1.17137,1.16675,1.16855,0
2018-07-26,1.17398,1.17432,1.16509,1.17375,0
2018-07-27,1.16446,1.16632,1.16237,1.16429,0
2018-07-30,1.16632,1.17192,1.16494,1.16604,0
2018-07-31,1.17086,1.17481,1.16928,1.17074,0
2018-08-01,1.16896,1.16986,1.16653,1.16896,0
2018-08-02,1.16638,1.167,1.16042,1.16659,0
2018-08-03,1.15856,1.1612,1.15622,1.1586,0
2018-08-06,1.15614,1.15701,1.1531,1.15623,0
2018-08-07,1.15575,1.1609,1.1552,1.1558,0
2018-08-08,1.16034,1.16293,1.15746,1.16029,0
2018-08-09,1.16101,1.16212,1.15618,1.16108,0
2018-08-10,1.15287,1.15393,1.13961,1.15239,0
2018-08-13,1.13959,1.14338,1.1366,1.13947,0
2018-08-14,1.13985,1.1431,1.13475,1.14025,0
2018-08-15,1.13482,1.13494,1.13022,1.13457,0
2018-08-16,1.13443,1.14084,1.13384,1.13443,0
2018-08-17,1.13723,1.1422,1.13674,1.13714,0
2018-08-20,1.14379,1.14494,1.13952,1.14377,0
2018-08-21,1.14891,1.15391,1.14866,1.14913,0
2018-08-22,1.15764,1.16252,1.15544,1.15768,0
2018-08-23,1.15863,1.15896,1.15452,1.15848,0
2018-08-24,1.15428,1.1637,1.15393,1.15433,0
2018-08-27,1.16444,1.16809,1.15972,1.16489,0
2018-08-28,1.16835,1.1733,1.16634,1.16836,0
2018-08-29,1.1693,1.17063,1.1654,1.16913,0
2018-08-30,1.17093,1.17176,1.16442,1.17097,0
2018-08-31,1.16659,1.16893,1.15965,1.16647,0
2018-09-03,1.15985,1.16279,1.1591,1.16011,0
2018-09-04,1.16131,1.16158,1.15332,1.16155,0
2018-09-05,1.1588,1.16326,1.15468,1.15865,0
2018-09-06,1.16349,1.16562,1.16077,1.16352,0
2018-09-07,1.16239,1.16509,1.15639,1.16201,0
2018-09-10,1.1559,1.16144,1.15276,1.15611,0
2018-09-11,1.15934,1.16428,1.15668,1.1596,0
2018-09-12,1.1596,1.16482,1.15709,1.15961,0
2018-09-13,1.16266,1.17008,1.16097,1.16293,0
2018-09-14,1.16904,1.17213,1.16557,1.16918,0
2018-09-17,1.16236,1.16959,1.16236,1.1629,0
2018-09-18,1.16692,1.17204,1.16692,1.16692,0
2018-09-19,1.16788,1.17165,1.16534,1.16799,0
2018-09-20,1.16741,1.1777,1.16728,1.16746,0
2018-09-21,1.17761,1.18016,1.17357,1.17759,0
2018-09-24,1.1751,1.1815,1.17253,1.1751,0
2018-09-25,1.17532,1.17925,1.17325,1.1753,0
2018-09-26,1.17661,1.1777,1.1729,1.17632,0
2018-09-27,1.17472,1.17592,1.16645,1.17485,0
2018-09-28,1.16368,1.1653,1.15706,1.16374,0
2018-10-01,1.1605,1.16213,1.15651,1.16054,0
2018-10-02,1.15776,1.15821,1.15067,1.15776,0
2018-10-03,1.15504,1.15933,1.15164,1.15517,0
2018-10-04,1.14774,1.1536,1.14646,1.14763,0
2018-10-05,1.15176,1.15425,1.14878,1.15181,0
2018-10-08,1.15239,1.15314,1.14609,1.15226,0
2018-10-09,1.14946,1.15048,1.14333,1.14941,0
2018-10-10,1.1504,1.1542,1.14807,1.15069,0
2018-10-11,1.15322,1.15976,1.15322,1.15334,0
2018-10-12,1.15904,1.16095,1.1537,1.15904,0
2018-10-15,1.15509,1.16056,1.15436,1.15513,0
2018-10-16,1.15833,1.16201,1.15671,1.15835,0
2018-10-17,1.15764,1.15821,1.15218,1.15753,0
2018-10-18,1.15009,1.15274,1.14829,1.15009,0
2018-10-19,1.14551,1.15145,1.14337,1.146,0
2018-10-22,1.15112,1.1552,1.14624,1.15095,0
2018-10-23,1.14647,1.14898,1.14399,1.14679,0
2018-10-24,1.14726,1.14758,1.13841,1.14732,0
2018-10-25,1.13987,1.14308,1.13662,1.13993,0
2018-10-26,1.13751,1.13985,1.13362,1.13779,0
2018-10-29,1.13987,1.14158,1.13644,1.13987,0
2018-10-30,1.13751,1.13871,1.13474,1.13762,0
2018-10-31,1.13458,1.13602,1.13117,1.13464,0
2018-11-01,1.13139,1.14132,1.13138,1.13167,0
2018-11-02,1.14028,1.14554,1.13757,1.14033,0
2018-11-05,1.13971,1.14064,1.13552,1.13976,0
2018-11-06,1.14086,1.14381,1.13933,1.14129,0
2018-11-07,1.1441,1.14999,1.14006,1.14385,0
2018-11-08,1.14333,1.14443,1.14051,1.14341,0
2018-11-09,1.13685,1.13692,1.1325,1.13684,0
2018-11-12,1.13248,1.13327,1.12416,1.1325,0
2018-11-13,1.12241,1.12919,1.12232,1.12334,0
2018-11-14,1.13161,1.13397,1.12648,1.13112,0
2018-11-15,1.13136,1.13511,1.1275,1.13118,0
2018-11-16,1.13253,1.14142,1.13226,1.13249,0
2018-11-19,1.14121,1.14629,1.13945,1.1414,0
2018-11-20,1.14548,1.14728,1.13871,1.1455,0
2018-11-21,1.13727,1.1422,1.13663,1.13724,0
2018-11-22,1.13889,1.14341,1.13863,1.13884,0
2018-11-23,1.14026,1.14194,1.13323,1.14032,0
2018-11-26,1.13389,1.13836,1.13273,1.13374,0
2018-11-27,1.13343,1.13449,1.12794,1.13334,0
2018-11-28,1.12971,1.1308,1.12677,1.12988,0
2018-11-29,1.13666,1.14015,1.13496,1.13685,0
2018-11-30,1.13928,1.14012,1.13148,1.13928,0
2018-12-03,1.13419,1.13801,1.13217,1.13422,0
2018-12-04,1.13559,1.14177,1.13433,1.13549,0
2018-12-05,1.13437,1.13603,1.1315,1.13429,0
2018-12-06,1.13473,1.14123,1.13234,1.13491,0
2018-12-07,1.13768,1.14107,1.13613,1.13748,0
2018-12-10,1.14038,1.14456,1.13623,1.14009,0
2018-12-11,1.1355,1.13994,1.13076,1.13565,0
2018-12-12,1.13228,1.13804,1.13162,1.13231,0
2018-12-13,1.13727,1.13925,1.13336,1.13735,0
2018-12-14,1.13632,1.13662,1.12708,1.13636,0
2018-12-17,1.13067,1.1354,1.13048,1.13059,0
2018-12-18,1.135,1.1403,1.13386,1.13498,0
2018-12-19,1.13757,1.14397,1.13754,1.13754,0
2018-12-20,1.13878,1.14849,1.13784,1.13895,0
2018-12-21,1.14578,1.14745,1.13878,1.14569,0
2018-12-24,1.1372,1.14384,1.1372,1.13728,0
2018-12-25,1.14051,1.1422,1.13701,1.14039,0
2018-12-26,1.14134,1.14194,1.13762,1.14155,0
2018-12-27,1.13636,1.14343,1.13591,1.13613,0
2018-12-28,1.14309,1.14732,1.14309,1.14311,0
2018-12-31,1.14389,1.14659,1.14223,1.14399,0
2019-01-01,1.14943,1.155,1.1465,1.14931,0
2019-01-02,1.14613,1.1497,1.13457,1.14617,0
2019-01-03,1.13173,1.14091,1.13173,1.13181,0
2019-01-04,1.13909,1.14177,1.13482,1.13911,0
2019-01-07,1.14129,1.14745,1.14052,1.14104,0
2019-01-08,1.14793,1.14863,1.14247,1.14797,0
2019-01-09,1.14572,1.15401,1.14416,1.14561,0
2019-01-10,1.15552,1.15714,1.15115,1.15549,0
2019-01-11,1.15152,1.1539,1.14597,1.15101,0
2019-01-14,1.14628,1.14837,1.14516,1.14601,0
2019-01-15,1.14732,1.14916,1.13862,1.14729,0
2019-01-16,1.14141,1.14223,1.13789,1.14168,0
2019-01-17,1.1399,1.14077,1.13724,1.13981,0
2019-01-18,1.13919,1.14103,1.13542,1.13926,0
2019-01-21,1.13654,1.13882,1.1358,1.13656,0
2019-01-22,1.13696,1.13753,1.13368,1.13693,0
2019-01-23,1.13638,1.13932,1.13516,1.1364,0
2019-01-24,1.13871,1.13934,1.13132,1.13882,0
2019-01-25,1.13099,1.14116,1.13058,1.13135,0
2019-01-28,1.14127,1.14456,1.13909,1.1413,0
2019-01-29,1.14297,1.14506,1.14117,1.143,0
2019-01-30,1.14351,1.14503,1.14086,1.14354,0
2019-01-31,1.14855,1.15137,1.14506,1.14877,0
2019-02-01,1.14508,1.14884,1.14351,1.14495,0
2019-02-04,1.14572,1.14626,1.14254,1.14553,0
2019-02-05,1.14358,1.1443,1.14033,1.14363,0
2019-02-06,1.14088,1.1411,1.13754,1.14099,0
2019-02-07,1.13663,1.13701,1.13261,1.1366,0
2019-02-08,1.13399,1.1351,1.13218,1.13388,0
2019-02-11,1.13243,1.13314,1.12734,1.13243,0
2019-02-12,1.12803,1.13199,1.12589,1.1279,0
2019-02-13,1.13327,1.13443,1.12829,1.13347,0
2019-02-14,1.12641,1.13083,1.12506,1.12649,0
2019-02-15,1.12947,1.12982,1.12349,1.12954,0
2019-02-18,1.12948,1.13341,1.12948,1.1298,0
2019-02-19,1.13121,1.13419,1.1277,1.1312,0
2019-02-20,1.1343,1.13696,1.13259,1.1343,0
2019-02-21,1.13464,1.13658,1.13226,1.13464,0
2019-02-22,1.13398,1.13558,1.13187,1.1343,0
2019-02-25,1.13402,1.13675,1.1338,1.13422,0
2019-02-26,1.13662,1.13786,1.13465,1.13675,0
2019-02-27,1.13942,1.14038,1.13639,1.13932,0
2019-02-28,1.13779,1.1422,1.13608,1.13802,0
2019-03-01,1.13726,1.14089,1.13543,1.13735,0
2019-03-04,1.13753,1.13759,1.13106,1.13759,0
2019-03-05,1.13383,1.13392,1.12932,1.13374,0
2019-03-06,1.13062,1.1325,1.12917,1.13071,0
2019-03-07,1.13125,1.13199,1.12088,1.1314,0
2019-03-08,1.1202,1.12445,1.11861,1.11983,0
2019-03-11,1.1231,1.12575,1.12226,1.12324,0
2019-03-12,1.12589,1.12943,1.12502,1.12592,0
2019-03-13,1.12868,1.13138,1.1279,1.12874,0
2019-03-14,1.13329,1.13359,1.12947,1.13311,0
2019-03-15,1.13076,1.1343,1.13022,1.13084,0
2019-03-18,1.13199,1.13598,1.12347,1.13198,0
2019-03-19,1.13356,1.13636,1.13343,1.13362,0
2019-03-20,1.13531,1.13675,1.13365,1.13549,0
2019-03-21,1.143,1.14399,1.13551,1.14279,0
2019-03-22,1.1374,1.13921,1.12756,1.1375,0
2019-03-25,1.12961,1.13317,1.12905,1.12959,0
2019-03-26,1.13145,1.13289,1.12796,1.13158,0
2019-03-27,1.12745,1.12855,1.12427,1.12748,0
2019-03-28,1.12514,1.1263,1.12152,1.12518,0
2019-03-29,1.12295,1.12461,1.12109,1.123,0
2019-04-01,1.12235,1.12502,1.12099,1.12238,0
2019-04-02,1.1206,1.1214,1.11846,1.12057,0
2019-04-03,1.12029,1.1255,1.12025,1.12039,0
2019-04-04,1.12453,1.12499,1.12093,1.12469,0
2019-04-05,1.12246,1.12415,1.12116,1.12259,0
2019-04-08,1.12221,1.12741,1.12155,1.12196,0
2019-04-09,1.12564,1.1288,1.12564,1.12564,0
2019-04-10,1.12649,1.12829,1.1231,1.1267,0
2019-04-11,1.12761,1.12874,1.12561,1.12765,0
2019-04-12,1.12594,1.1325,1.12583,1.12608,0
2019-04-15,1.13037,1.13225,1.12994,1.13051,0
2019-04-16,1.13044,1.1315,1.1286,1.13049,0
2019-04-17,1.12852,1.13237,1.12818,1.1285,0
2019-04-18,1.13007,1.1306,1.12377,1.12971,0
2019-04-19,1.12361,1.12511,1.12331,1.1236,0
2019-04-22,1.12445,1.12638,1.12367,1.12445,0
2019-04-23,1.12589,1.12613,1.11934,1.1259,0
2019-04-24,1.12245,1.12246,1.11831,1.12244,0
2019-04-25,1.1157,1.1164,1.11217,1.11535,0
2019-04-26,1.11371,1.11728,1.1123,1.11368,0
2019-04-29,1.1149,1.11699,1.11455,1.11503,0
2019-04-30,1.11842,1.12296,1.11766,1.11852,0
2019-05-01,1.12183,1.125,1.12144,1.1216,0
2019-05-02,1.12018,1.12182,1.11736,1.12008,0
2019-05-03,1.11726,1.12007,1.11413,1.11736,0
2019-05-06,1.11871,1.12045,1.11799,1.11858,0
2019-05-07,1.12045,1.12196,1.11761,1.12018,0
2019-05-08,1.11896,1.1215,1.11896,1.11911,0
2019-05-09,1.11975,1.1251,1.11757,1.11983,0
2019-05-10,1.12186,1.12524,1.12186,1.12221,0
2019-05-13,1.12367,1.12634,1.12241,1.12365,0
2019-05-14,1.12324,1.12461,1.12049,1.12325,0
2019-05-15,1.12036,1.12227,1.11804,1.12045,0
2019-05-16,1.12095,1.12244,1.11743,1.12072,0
2019-05-17,1.11748,1.11844,1.11574,1.11736,0
2019-05-20,1.11653,1.1177,1.11513,1.11653,0
2019-05-21,1.11694,1.11832,1.11424,1.11686,0
2019-05-23,1.11551,1.11728,1.11095,1.11555,0
2019-05-24,1.11838,1.1212,1.11781,1.11846,0
2019-05-27,1.12064,1.12183,1.11881,1.12096,0
2019-05-28,1.11936,1.11995,1.11718,1.11938,0
2019-05-29,1.11707,1.11757,1.11259,1.11707,0
2019-05-30,1.11383,1.1146,1.11185,1.11373,0
2019-05-31,1.11299,1.11794,1.11266,1.11311,0
2019-06-03,1.11734,1.1211,1.11622,1.11741,0
2019-06-04,1.12456,1.12778,1.12278,1.12463,0
2019-06-05,1.12551,1.13045,1.12399,1.1254,0
2019-06-06,1.12273,1.13079,1.12238,1.1229,0
2019-06-07,1.12755,1.13482,1.12532,1.12765,0
2019-06-10,1.1319,1.1327,1.1292,1.13202,0
2019-06-11,1.13184,1.13327,1.13048,1.13181,0
2019-06-12,1.13294,1.1343,1.13085,1.13295,0
2019-06-13,1.12931,1.1305,1.12712,1.12956,0
2019-06-14,1.12796,1.12905,1.1215,1.12804,0
2019-06-17,1.1216,1.1246,1.12054,1.12171,0
2019-06-18,1.12271,1.1244,1.11823,1.12246,0
2019-06-19,1.11975,1.12221,1.11887,1.11982,0
2019-06-20,1.12358,1.13152,1.12358,1.12385,0
2019-06-21,1.12932,1.13334,1.12836,1.12956,0
2019-06-24,1.1383,1.14012,1.13738,1.13847,0
2019-06-25,1.14002,1.1414,1.13784,1.14003,0
2019-06-26,1.13685,1.13895,1.13509,1.137,0
2019-06-27,1.13746,1.1383,1.13484,1.13748,0
2019-06-28,1.13714,1.13934,1.13613,1.13729,0
2019-07-01,1.13636,1.13675,1.13057,1.13649,0
2019-07-02,1.12871,1.13211,1.12768,1.12874,0
2019-07-03,1.12909,1.13053,1.12704,1.12931,0
2019-07-04,1.1288,1.12982,1.12743,1.1288,0
2019-07-05,1.1286,1.1288,1.12082,1.12858,0
2019-07-08,1.12279,1.12372,1.12084,1.12274,0
2019-07-09,1.12148,1.12221,1.11953,1.1216,0
2019-07-10,1.12046,1.1263,1.12026,1.12082,0
2019-07-11,1.12613,1.1288,1.12518,1.12589,0
2019-07-12,1.12502,1.1278,1.12397,1.12524,0
2019-07-15,1.12718,1.1286,1.12557,1.12721,0
2019-07-16,1.12609,1.12663,1.1209,1.12618,0
2019-07-17,1.12133,1.12334,1.12011,1.12123,0
2019-07-18,1.12278,1.12473,1.12062,1.12296,0
2019-07-19,1.12615,1.12714,1.1215,1.12615,0
2019-07-22,1.12181,1.12271,1.12084,1.12183,0
2019-07-23,1.1205,1.12108,1.11496,1.12061,0
2019-07-24,1.1151,1.11557,1.113,1.11513,0
2019-07-25,1.11423,1.11869,1.11038,1.11424,0
2019-07-26,1.11452,1.11532,1.11157,1.11462,0
2019-07-29,1.11309,1.11445,1.11144,1.11321,0
2019-07-30,1.11422,1.11581,1.11333,1.11431,0
2019-07-31,1.11574,1.11645,1.11278,1.1158,0
2019-08-01,1.10722,1.1073,1.10275,1.10717,0
2019-08-02,1.10818,1.11142,1.10708,1.10789,0
2019-08-05,1.11074,1.11995,1.11074,1.1108,0
2019-08-06,1.12427,1.12497,1.11707,1.12438,0
2019-08-07,1.12059,1.1241,1.11809,1.1207,0
2019-08-08,1.12049,1.12284,1.11844,1.12044,0
2019-08-09,1.11873,1.12198,1.11841,1.11872,0
2019-08-12,1.12069,1.12303,1.11633,1.12085,0
2019-08-13,1.12183,1.12283,1.11782,1.12183,0
2019-08-14,1.11776,1.1191,1.114,1.11771,0
2019-08-15,1.1145,1.1159,1.10956,1.11433,0
2019-08-16,1.11114,1.11136,1.10675,1.11136,0
2019-08-19,1.10939,1.111,1.10882,1.10939,0
2019-08-20,1.10825,1.1099,1.10689,1.10832,0
2019-08-21,1.10985,1.11074,1.10888,1.10978,0
2019-08-22,1.10904,1.1114,1.10645,1.10908,0
2019-08-23,1.10833,1.1149,1.1053,1.1084,0
2019-08-26,1.11431,1.11525,1.11084,1.11431,0
2019-08-27,1.11011,1.11185,1.10888,1.11037,0
2019-08-28,1.109,1.11,1.10744,1.109,0
2019-08-29,1.10854,1.10902,1.10562,1.10859,0
2019-08-30,1.10596,1.10619,1.09872,1.10619,0
2019-09-02,1.099094,1.099747,1.095878,1.099179,0
2019-09-03,1.096732,1.097731,1.09304,1.096852,0
2019-09-04,1.097358,1.1035,1.097273,1.097454,0
2019-09-05,1.10375,1.10828,1.10183,1.1035,0
2019-09-06,1.10363,1.10574,1.10212,1.10363,0
2019-09-09,1.10207,1.10653,1.10161,1.10206,0
2019-09-10,1.10473,1.10595,1.10318,1.10484,0
2019-09-11,1.10497,1.10583,1.098623,1.10503,0
2019-09-12,1.10144,1.10775,1.092956,1.10135,0
2019-09-13,1.10577,1.11091,1.10577,1.10583,0
2019-09-16,1.10841,1.10843,1.099493,1.10834,0
2019-09-17,1.1004,1.10681,1.099288,1.10059,0
2019-09-18,1.10743,1.10779,1.10375,1.10747,0
2019-09-19,1.10314,1.1075,1.10235,1.10314,0
2019-09-20,1.10461,1.1069,1.09988,1.10485,0
2019-09-23,1.10195,1.1028,1.096828,1.1019,0
2019-09-24,1.099372,1.10139,1.098515,1.099372,0
2019-09-25,1.10156,1.10193,1.094835,1.10169,0
2019-09-26,1.095182,1.096732,1.092514,1.09529,0
2019-09-27,1.092311,1.095842,1.090584,1.092275,0
2019-09-30,1.094164,1.094811,1.088767,1.094271,0
2019-10-01,1.089918,1.093733,1.088151,1.089966,0
2019-10-02,1.093542,1.095794,1.090524,1.093494,0
2019-10-03,1.096203,1.099832,1.094188,1.096371,0
2019-10-04,1.09749,1.099227,1.095914,1.097538,0
2019-10-07,1.09866,1.10011,1.096371,1.09866,0
2019-10-08,1.097273,1.0998,1.094667,1.097213,0
2019-10-09,1.096022,1.099199,1.095554,1.096011,0
2019-10-10,1.098587,1.10339,1.098044,1.09878,0
2019-10-11,1.10144,1.1062,1.10039,1.1011,0
2019-10-14,1.10282,1.1043,1.10152,1.103,0
2019-10-15,1.10258,1.10455,1.099276,1.1029,0
2019-10-16,1.1034,1.10763,1.10235,1.10347,0
2019-10-17,1.10743,1.114,1.10659,1.10749,0
2019-10-18,1.11272,1.1162,1.11151,1.11272,0
2019-10-21,1.11561,1.11807,1.114,1.11557,0
2019-10-22,1.1152,1.11607,1.11247,1.11518,0
2019-10-23,1.11297,1.11334,1.1108,1.11293,0
2019-10-24,1.11326,1.11657,1.10939,1.11324,0
2019-10-25,1.11044,1.11259,1.10805,1.1104,0
2019-10-28,1.10848,1.11067,1.10771,1.10843,0
2019-10-29,1.11025,1.11188,1.10751,1.10991,0
2019-10-30,1.11122,1.11259,1.11033,1.11148,0
2019-10-31,1.11542,1.11769,1.11337,1.11545,0
2019-11-01,1.11561,1.11744,1.11308,1.11571,0
2019-11-04,1.11694,1.1177,1.1142,1.11666,0
2019-11-05,1.11283,1.1139,1.10646,1.11285,0
2019-11-06,1.10744,1.10951,1.10675,1.10742,0
2019-11-07,1.10706,1.10914,1.1038,1.10704,0
2019-11-08,1.10346,1.10381,1.10178,1.10197,0
2019-11-11,1.10228,1.10436,1.10172,1.10224,0
